spell_id	final_upstream_binding	actual_binding	result
50029	spell_item_war_mode	spell_item_war_mode	verified
50060	spell_baxxil_dummy	spell_baxxil_dummy	verified
50100	spell_item_lunar_lantern	spell_item_lunar_lantern	verified
50910	spell_item_illusion	spell_item_illusion	verified
50911	spell_item_illusion	spell_item_illusion	verified
50912	spell_item_illusion	spell_item_illusion	verified
50913	spell_item_illusion	spell_item_illusion	verified
50914	spell_item_illusion	spell_item_illusion	verified
50915	spell_item_illusion	spell_item_illusion	verified
50916	spell_item_illusion	spell_item_illusion	verified
50917	spell_item_illusion	spell_item_illusion	verified
50918	spell_item_illusion	spell_item_illusion	verified
50919	spell_item_illusion	spell_item_illusion	verified
50920	spell_item_illusion	spell_item_illusion	verified
50921	spell_item_illusion	spell_item_illusion	verified
50931	spell_paladin_daybreak_heal	spell_paladin_daybreak_heal	verified
51001	spell_vampirism	spell_vampirism	verified
51003	spell_spell_momentum_passive	spell_spell_momentum_passive	verified
51012	spell_jewel_of_wild_magics	spell_jewel_of_wild_magics	verified
51022	spell_loop_of_infused_renewal	spell_loop_of_infused_renewal	verified
51068	spell_adrift_strikes	spell_adrift_strikes	verified
51083	spell_flock_of_ravens	spell_flock_of_ravens	verified
51086	spell_lunar_shift	spell_lunar_shift	verified
51087	spell_owl_gaze	spell_owl_gaze	verified
51099	spell_arcane_bomb	spell_arcane_bomb	verified
51100	spell_arcane_overload	spell_arcane_overload	verified
51164	spell_special_split_weapon_damage	spell_special_split_weapon_damage	verified
51166	spell_mark_of_the_highlord	spell_mark_of_the_highlord	verified
51170	spell_kruul_call_from_twisting_nether	spell_kruul_call_from_twisting_nether	verified
51184	spell_mage_arcane_missiles	spell_mage_arcane_missiles	verified
51185	spell_ley_line_disturbance	spell_ley_line_disturbance	verified
51199	spell_form_rift_elemental	spell_form_rift_elemental	verified
51203	spell_overflowing_hatred	spell_overflowing_hatred	verified
51205	spell_rift_feedback	spell_rift_feedback	verified
51210	spell_pawns_advance	spell_pawns_advance	verified
51216	spell_restore_creature_to_life	spell_restore_creature_to_life	verified
51233	spell_crustaceous_claws	spell_crustaceous_claws	verified
51238	spell_harrowing_nets	spell_harrowing_nets	verified
51262	spell_mage_resonance_cascade	spell_mage_resonance_cascade	verified
51271	spell_wisdom_of_the_makaru	spell_wisdom_of_the_makaru	verified
51276	spell_freezing_cold_passive	spell_freezing_cold_passive	verified
51280	spell_frostfire	spell_frostfire	verified
51289	spell_special_summon_at_target	spell_special_summon_at_target	verified
51296	spell_special_summon_at_target	spell_special_summon_at_target	verified
51317	spell_paladin_blessed_strikes	spell_paladin_blessed_strikes	verified
51318	spell_paladin_blessed_strikes	spell_paladin_blessed_strikes	verified
51319	spell_paladin_blessed_strikes	spell_paladin_blessed_strikes	verified
51320	spell_paladin_blessed_strikes	spell_paladin_blessed_strikes	verified
51321	spell_paladin_blessed_strikes	spell_paladin_blessed_strikes	verified
51322	spell_paladin_daybreak_proc	spell_paladin_daybreak_proc	verified
51328	spell_paladin_righteous_defense	spell_paladin_righteous_defense	verified
51329	spell_paladin_righteous_defense	spell_paladin_righteous_defense	verified
51330	spell_paladin_righteous_defense	spell_paladin_righteous_defense	verified
51360	spell_paladin_repent	spell_paladin_repent	verified
51362	spell_paladin_repentance_passive	spell_paladin_repentance_passive	verified
51369	spell_shaman_improved_water_shield	spell_shaman_improved_water_shield	verified
51370	spell_shaman_improved_water_shield	spell_shaman_improved_water_shield	verified
51371	spell_shaman_improved_water_shield	spell_shaman_improved_water_shield	verified
51372	spell_shaman_undertow	spell_shaman_undertow	verified
51373	spell_shaman_undertow	spell_shaman_undertow	verified
51383	spell_shaman_calming_winds	spell_shaman_calming_winds	verified
51384	spell_shaman_calming_winds	spell_shaman_calming_winds	verified
51385	spell_shaman_calming_winds	spell_shaman_calming_winds	verified
51386	spell_shaman_lightning_strike_nature_damage	spell_shaman_lightning_strike_nature_damage	verified
51433	spell_druid_balance_of_all_things	spell_druid_balance_of_all_things	verified
51434	spell_druid_balance_of_all_things	spell_druid_balance_of_all_things	verified
51435	spell_druid_balance_of_all_things	spell_druid_balance_of_all_things	verified
51444	spell_druid_eclipse	spell_druid_eclipse	verified
51445	spell_druid_eclipse	spell_druid_eclipse	verified
51446	spell_druid_aessinas_bloom	spell_druid_aessinas_bloom	verified
51447	spell_druid_aessinas_bloom	spell_druid_aessinas_bloom	verified
51448	spell_druid_preservation	spell_druid_preservation	verified
51449	spell_druid_preservation	spell_druid_preservation	verified
51450	spell_druid_preservation	spell_druid_preservation	verified
51475	spell_priest_enlighten	spell_priest_enlighten	verified
51476	spell_priest_enlighten_link	spell_priest_enlighten_link	verified
51478	spell_priest_chastise	spell_priest_chastise	verified
51479	spell_priest_chastise	spell_priest_chastise	verified
51480	spell_priest_chastise	spell_priest_chastise	verified
51491	spell_shaman_tidal_surge	spell_shaman_tidal_surge	verified
51492	spell_shaman_tidal_surge	spell_shaman_tidal_surge	verified
51512	spell_hunter_piercing_shots	spell_hunter_piercing_shots	verified
51513	spell_hunter_piercing_shots	spell_hunter_piercing_shots	verified
51533	spell_shaman_water_shield	spell_shaman_water_shield	verified
51534	spell_shaman_water_shield	spell_shaman_water_shield	verified
51535	spell_shaman_water_shield	spell_shaman_water_shield	verified
51536	spell_shaman_water_shield	spell_shaman_water_shield	verified
51561	spell_paladin_repent	spell_paladin_repent	verified
51562	spell_paladin_repent	spell_paladin_repent	verified
51606	spell_warrior_defensive_tactics	spell_warrior_defensive_tactics	verified
51607	spell_warrior_defensive_tactics	spell_warrior_defensive_tactics	verified
51608	spell_warrior_defensive_tactics	spell_warrior_defensive_tactics	verified
51623	spell_warrior_blood_drinker	spell_warrior_blood_drinker	verified
51624	spell_warrior_blood_drinker	spell_warrior_blood_drinker	verified
51625	spell_warrior_blood_drinker	spell_warrior_blood_drinker	verified
51687	spell_warlock_drain_soul	spell_warlock_drain_soul	verified
51689	spell_warlock_enslave_demon	spell_warlock_enslave_demon	verified
51697	spell_warlock_felstone	spell_warlock_felstone	verified
51703	spell_warlock_enslave_demon	spell_warlock_enslave_demon	verified
51706	spell_warlock_soul_entrapment	spell_warlock_soul_entrapment	verified
51707	spell_warlock_soul_entrapment	spell_warlock_soul_entrapment	verified
51708	spell_warlock_soul_entrapment	spell_warlock_soul_entrapment	verified
51714	spell_warlock_power_overwhelming	spell_warlock_power_overwhelming	verified
51718	spell_warlock_unleashed_potential_effect	spell_warlock_unleashed_potential_effect	verified
51719	spell_warlock_unleashed_potential_effect	spell_warlock_unleashed_potential_effect	verified
51720	spell_warlock_unleashed_potential_effect	spell_warlock_unleashed_potential_effect	verified
51721	spell_warlock_unleashed_potential	spell_warlock_unleashed_potential	verified
51722	spell_warlock_unleashed_potential	spell_warlock_unleashed_potential	verified
51723	spell_warlock_unleashed_potential	spell_warlock_unleashed_potential	verified
51743	spell_paladin_flash_of_light	spell_paladin_flash_of_light	verified
51751	spell_paladin_judgement_of_light_wisdom	spell_paladin_judgement_of_light_wisdom	verified
51752	spell_paladin_judgement_of_light_wisdom	spell_paladin_judgement_of_light_wisdom	verified
51786	spell_paladin_holy_shock	spell_paladin_holy_shock	verified
51933	spell_mage_clear_resist_state	spell_mage_clear_resist_state	verified
51934	spell_mage_clear_resist_state	spell_mage_clear_resist_state	verified
51935	spell_mage_clear_resist_state	spell_mage_clear_resist_state	verified
51936	spell_mage_clear_resist_state	spell_mage_clear_resist_state	verified
51949	spell_mage_arcane_rupture	spell_mage_arcane_rupture	verified
51950	spell_mage_arcane_rupture	spell_mage_arcane_rupture	verified
51951	spell_mage_arcane_rupture	spell_mage_arcane_rupture	verified
51952	spell_mage_arcane_rupture	spell_mage_arcane_rupture	verified
51953	spell_mage_arcane_rupture	spell_mage_arcane_rupture	verified
51954	spell_mage_arcane_rupture	spell_mage_arcane_rupture	verified
51987	spell_mage_resonance_cascade	spell_mage_resonance_cascade	verified
51988	spell_mage_resonance_cascade	spell_mage_resonance_cascade	verified
51989	spell_mage_resonance_cascade	spell_mage_resonance_cascade	verified
51990	spell_mage_resonance_cascade	spell_mage_resonance_cascade	verified
51991	spell_mage_icicles	spell_mage_icicles	verified
51993	spell_mage_icicles_root	spell_mage_icicles_root	verified
51995	spell_mage_icicles	spell_mage_icicles	verified
51997	spell_mage_icicles	spell_mage_icicles	verified
51999	spell_mage_flash_freeze	spell_mage_flash_freeze	verified
52315	spell_warrior_shield_slam	spell_warrior_shield_slam	verified
52377	spell_warlock_enslave_demon_break_early	spell_warlock_enslave_demon_break_early	verified
52412	spell_shaman_stormstrike	spell_shaman_stormstrike	verified
52419	spell_shaman_lightning_strike_nature_damage	spell_shaman_lightning_strike_nature_damage	verified
52421	spell_shaman_lightning_strike_nature_damage	spell_shaman_lightning_strike_nature_damage	verified
52501	spell_mage_flash_freeze	spell_mage_flash_freeze	verified
52502	spell_mage_arcane_rupture_buff	spell_mage_arcane_rupture_buff	verified
52503	spell_dust_of_disappearance	spell_dust_of_disappearance	verified
52511	spell_rogue_surprise_attack	spell_rogue_surprise_attack	verified
52512	spell_rogue_honor_among_thieves	spell_rogue_honor_among_thieves	verified
52514	spell_rogue_honor_among_thieves	spell_rogue_honor_among_thieves	verified
52516	spell_mage_icicles	spell_mage_icicles	verified
52538	spell_rogue_mark_for_death	spell_rogue_mark_for_death	verified
52539	spell_rogue_exploit_vulnerability	spell_rogue_exploit_vulnerability	verified
52550	spell_warlock_dark_harvest	spell_warlock_dark_harvest	verified
52551	spell_warlock_dark_harvest	spell_warlock_dark_harvest	verified
52552	spell_warlock_dark_harvest	spell_warlock_dark_harvest	verified
52555	spell_warlock_rapid_deterioration	spell_warlock_rapid_deterioration	verified
52556	spell_warlock_rapid_deterioration	spell_warlock_rapid_deterioration	verified
52558	spell_warlock_soul_siphon	spell_warlock_soul_siphon	verified
52559	spell_warlock_soul_siphon	spell_warlock_soul_siphon	verified
52560	spell_warlock_soul_siphon	spell_warlock_soul_siphon	verified
52630	spell_warlock_consequences	spell_warlock_consequences	verified
52633	spell_warlock_consequences	spell_warlock_consequences	verified
52670	spell_warlock_malediction_trigger	spell_warlock_malediction_trigger	verified
52679	spell_shaman_lightning_strike_shield	spell_shaman_lightning_strike_shield	verified
52708	spell_rogue_cloaked_in_shadows	spell_rogue_cloaked_in_shadows	verified
52710	spell_rogue_shadow_of_death	spell_rogue_shadow_of_death	verified
52714	spell_rogue_noxious_assault	spell_rogue_noxious_assault	verified
52715	spell_rogue_noxious_assault	spell_rogue_noxious_assault	verified
52716	spell_rogue_noxious_assault	spell_rogue_noxious_assault	verified
52717	spell_rogue_noxious_assault	spell_rogue_noxious_assault	verified
52878	spell_shaman_earthquake	spell_shaman_earthquake	verified
52920	spell_hunter_lock_and_load	spell_hunter_lock_and_load	verified
52943	spell_priest_book_of_prayer	spell_priest_book_of_prayer	verified
52944	spell_priest_book_of_prayer	spell_priest_book_of_prayer	verified
53023	spell_druid_glyph_of_the_moon	spell_druid_glyph_of_the_moon	verified
53222	spell_warlock_enslave_demon	spell_warlock_enslave_demon	verified
54019	spell_warrior_master_strike_polearm	spell_warrior_master_strike_polearm	verified
54023	spell_warrior_master_strike	spell_warrior_master_strike	verified
56043	spell_item_display_debug	spell_item_display_debug	verified
56044	spell_item_display_debug	spell_item_display_debug	verified
56045	spell_item_display_debug	spell_item_display_debug	verified
56046	spell_item_gm_flight_mode	spell_item_gm_flight_mode	verified
56047	spell_item_toggle_gm_invisibility	spell_item_toggle_gm_invisibility	verified
56053	spell_item_skin_change_token	spell_item_skin_change_token	verified
56067	spell_item_picnic_basket	spell_item_picnic_basket	verified
56508	spell_hateforge_dispel_counterpart	spell_hateforge_dispel_counterpart	verified
56510	spell_hateforge_dispel_counterpart	spell_hateforge_dispel_counterpart	verified
56512	spell_hateforge_dispel_counterpart	spell_hateforge_dispel_counterpart	verified
56514	spell_hateforge_dispel_counterpart	spell_hateforge_dispel_counterpart	verified
56516	spell_hateforge_dispel_counterpart	spell_hateforge_dispel_counterpart	verified
57531	spell_item_jukebox_music	spell_item_jukebox_music	verified
57532	spell_item_jukebox_music	spell_item_jukebox_music	verified
57533	spell_item_jukebox_music	spell_item_jukebox_music	verified
57534	spell_item_jukebox_music	spell_item_jukebox_music	verified
57535	spell_item_jukebox_music	spell_item_jukebox_music	verified
57536	spell_item_jukebox_music	spell_item_jukebox_music	verified
57537	spell_item_jukebox_music	spell_item_jukebox_music	verified
57538	spell_item_jukebox_music	spell_item_jukebox_music	verified
57539	spell_item_jukebox_music	spell_item_jukebox_music	verified
57540	spell_item_jukebox_music	spell_item_jukebox_music	verified
57541	spell_item_jukebox_music	spell_item_jukebox_music	verified
57542	spell_item_jukebox_music	spell_item_jukebox_music	verified
57543	spell_item_jukebox_music	spell_item_jukebox_music	verified
57544	spell_item_jukebox_music	spell_item_jukebox_music	verified
57545	spell_item_jukebox_music	spell_item_jukebox_music	verified
57546	spell_item_jukebox_music	spell_item_jukebox_music	verified
57580	spell_turtle_glyph_of_the_beastkeeper	spell_turtle_glyph_of_the_beastkeeper	verified
57701	spell_priest_pain_spike	spell_priest_pain_spike	verified
57704	spell_priest_pain_spike	spell_priest_pain_spike	verified
57707	spell_priest_pain_spike	spell_priest_pain_spike	verified
58108	spell_hunter_experimental_ammunition	spell_hunter_experimental_ammunition	verified
58112	spell_hunter_experimental_ammunition_trigger	spell_hunter_experimental_ammunition_trigger	verified
58113	spell_hunter_experimental_ammunition_trigger	spell_hunter_experimental_ammunition_trigger	verified
58114	spell_hunter_experimental_ammunition_trigger	spell_hunter_experimental_ammunition_trigger	verified
58128	spell_shaman_earthen_bulwark	spell_shaman_earthen_bulwark	verified
58129	spell_shaman_earthen_bulwark	spell_shaman_earthen_bulwark	verified
58130	spell_shaman_earthen_bulwark	spell_shaman_earthen_bulwark	verified
58238	spell_shaman_call_of_earth	spell_shaman_call_of_earth	verified
58239	spell_shaman_call_of_earth	spell_shaman_call_of_earth	verified
